model,short,query_id,query_language,src_language,origin,patent,n_gold,n_gold_same,n_gold_cross,mrr_at_10,ndcg_at_10,first_gold_rank,first_cross_rank,mate_mrr,foreign_share_at_10,lang_entropy_at_10,recall_at_1,clir_at_1,molir_at_1,recall_at_5,clir_at_5,molir_at_5,recall_at_10,clir_at_10,molir_at_10,recall_at_20,clir_at_20,molir_at_20,recall_at_50,clir_at_50,molir_at_50,recall_at_100,clir_at_100,molir_at_100,mate_hit_1,mate_hit_5,mate_hit_10,mate_hit_20,mate_hit_50,mate_hit_100
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4634246-A1_en_q_en,en,en,original,EP-4634246-A1,2,1,1,0.0,0.0,inf,inf,0.0,0.5,1.6854752972273344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4634120-A1_en_q_de,de,en,synthetic,EP-4634120-A1,2,0,2,0.0,0.0,328.0,328.0,0.003048780487804878,0.7,0.8812908992306927,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4633638-A1_en_q_en,en,en,original,EP-4633638-A1,2,1,1,1.0,1.0,1.0,1.0,1.0,0.5,1.4854752972273344,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4633389-A1_en_q_en,en,en,original,EP-4633389-A1,2,1,1,1.0,0.6131471927654584,1.0,11.0,0.09090909090909091,0.4,1.295461844238322,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,WO-2025209629-A1_de_q_es,es,de,synthetic,WO-2025209629-A1,2,0,2,0.0,0.0,127.0,127.0,0.007874015748031496,0.8,1.5219280948873621,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4634132-A2_en_q_en,en,en,original,EP-4634132-A2,2,1,1,0.0,0.0,inf,inf,0.0,0.2,0.7219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4634914-A1_en_q_es,es,en,synthetic,EP-4634914-A1,2,0,2,0.0,0.0,inf,inf,0.0,0.9,1.5709505944546687,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4634285-A1_en_q_de,de,en,synthetic,EP-4634285-A1,2,0,2,0.0,0.0,23.0,23.0,0.043478260869565216,0.7,1.5709505944546684,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,1.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4634122-A1_fr_q_fr,fr,fr,original,EP-4634122-A1,2,1,1,0.0,0.0,47.0,925.0,0.001081081081081081,0.4,0.9709505944546686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4634365-A1_fr_q_fr,fr,fr,original,EP-4634365-A1,2,1,1,1.0,0.6131471927654584,1.0,17.0,0.058823529411764705,0.1,0.4689955935892812,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,WO-2025214709-A1_de_q_es,es,de,synthetic,WO-2025214709-A1,2,0,2,0.0,0.0,737.0,737.0,0.0013568521031207597,0.4,1.3709505944546687,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4633426-A2_en_q_es,es,en,synthetic,EP-4633426-A2,3,0,3,1.0,0.7653606369886217,1.0,1.0,1.0,1.0,0.8812908992306927,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4630604-A1_de_q_es,es,de,synthetic,EP-4630604-A1,2,0,2,0.0,0.0,12.0,12.0,0.08333333333333333,1.0,1.295461844238322,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.5,0.5,,1.0,1.0,,1.0,1.0,,0.0,0.0,0.0,1.0,1.0,1.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4634118-A1_en_q_es,es,en,synthetic,EP-4634118-A1,2,0,2,0.0,0.0,56.0,56.0,0.017857142857142856,0.6,0.9709505944546686,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.5,0.5,,0.0,0.0,0.0,0.0,0.0,1.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4634404-A1_en_q_de,de,en,synthetic,EP-4634404-A1,2,0,2,1.0,0.9197207891481876,1.0,1.0,1.0,0.9,1.1567796494470395,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4633465-A1_en_q_de,de,en,synthetic,EP-4633465-A1,2,0,2,1.0,0.9197207891481876,1.0,1.0,1.0,1.0,0.9709505944546686,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4633680-A1_en_q_es,es,en,synthetic,EP-4633680-A1,2,0,2,1.0,0.8175295903539445,1.0,1.0,1.0,0.5,1.360964047443681,0.5,0.5,,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,WO-2025201606-A1_de_q_es,es,de,synthetic,WO-2025201606-A1,2,0,2,0.14285714285714285,0.20438239758848611,7.0,7.0,0.14285714285714285,0.7,1.295461844238322,0.0,0.0,,0.0,0.0,,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,0.0,1.0,1.0,1.0,1.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4634435-A1_en_q_de,de,en,synthetic,EP-4634435-A1,2,0,2,0.0,0.0,659.0,659.0,0.0015174506828528073,0.6,2.0464393446710156,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4634143-A1_en_q_de,de,en,synthetic,EP-4634143-A1,2,0,2,0.0,0.0,227.0,227.0,0.004405286343612335,0.2,0.7219280948873623,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4634411-A1_en_q_de,de,en,synthetic,EP-4634411-A1,2,0,2,0.0,0.0,inf,inf,0.0,0.3,1.1567796494470395,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4634287-A1_en_q_es,es,en,synthetic,EP-4634287-A1,3,0,3,0.0,0.0,inf,inf,0.0,0.9,1.8464393446710154,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4633627-A1_en_q_de,de,en,synthetic,EP-4633627-A1,2,0,2,1.0,0.8065735963827293,1.0,1.0,1.0,0.9,1.360964047443681,0.5,0.5,,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4633670-A1_fr_q_fr,fr,fr,original,EP-4633670-A1,2,1,1,0.25,0.2640681225725909,4.0,230.0,0.004347826086956522,0.4,1.3709505944546687,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,WO-2025202163-A1_fr_q_fr,fr,fr,original,WO-2025202163-A1,2,1,1,0.3333333333333333,0.3065735963827292,3.0,3.0,0.3333333333333333,0.4,1.295461844238322,0.0,0.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,WO-2025214852-A1_fr_q_fr,fr,fr,original,WO-2025214852-A1,2,1,1,0.0,0.0,284.0,284.0,0.0035211267605633804,0.7,1.8464393446710154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,WO-2025214996-A1_fr_q_fr,fr,fr,original,WO-2025214996-A1,2,1,1,0.0,0.0,610.0,inf,0.0,0.4,0.9709505944546686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4630123-A1_de_q_de,de,de,original,EP-4630123-A1,2,1,1,0.0,0.0,82.0,850.0,0.001176470588235294,1.0,1.295461844238322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4634646-A1_en_q_en,en,en,original,EP-4634646-A1,2,1,1,0.16666666666666666,0.21840743681816419,6.0,14.0,0.07142857142857142,0.3,0.8812908992306927,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4634294-A1_en_q_en,en,en,original,EP-4634294-A1,2,1,1,0.0,0.0,inf,inf,0.0,0.2,0.9219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4634436-A1_fr_q_fr,fr,fr,original,EP-4634436-A1,2,1,1,0.0,0.0,26.0,26.0,0.038461538461538464,0.5,1.6854752972273344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4633761-A1_en_q_en,en,en,original,EP-4633761-A1,2,1,1,0.0,0.0,inf,inf,0.0,0.2,0.7219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,WO-2025215167-A1_de_q_de,de,de,original,WO-2025215167-A1,2,1,1,1.0,1.0,1.0,2.0,0.5,0.6,0.9709505944546686,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4626962-A1_de_q_en,en,de,synthetic,EP-4626962-A1,2,0,2,1.0,0.9197207891481876,1.0,1.0,1.0,0.5,1.360964047443681,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4626962-A1_de_q_de,de,de,original,EP-4626962-A1,2,1,1,1.0,0.6131471927654584,1.0,25.0,0.04,0.1,0.4689955935892812,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4626962-A1_fr_q_fr,fr,fr,original,EP-4626962-A1,2,1,1,0.0,0.0,39.0,80.0,0.0125,0.6,1.5219280948873621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4626962-A1_de_q_es,es,de,synthetic,EP-4626962-A1,2,0,2,1.0,0.6131471927654584,1.0,1.0,1.0,1.0,1.8464393446710154,0.5,0.5,,0.5,0.5,,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,WO-2025201936-A1_de_q_en,en,de,synthetic,WO-2025201936-A1,2,0,2,0.0,0.0,inf,inf,0.0,0.1,0.4689955935892812,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,WO-2025201936-A1_fr_q_fr,fr,fr,original,WO-2025201936-A1,2,1,1,0.0,0.0,172.0,267.0,0.003745318352059925,0.1,0.4689955935892812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,WO-2025201936-A1_de_q_es,es,de,synthetic,WO-2025201936-A1,2,0,2,0.0,0.0,inf,inf,0.0,0.9,0.4689955935892812,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4634597-A1_en_q_en,en,en,original,EP-4634597-A1,2,1,1,0.0,0.0,22.0,22.0,0.045454545454545456,0.2,0.7219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4634597-A1_en_q_de,de,en,synthetic,EP-4634597-A1,2,0,2,0.14285714285714285,0.20438239758848611,7.0,7.0,0.14285714285714285,0.6,1.5219280948873621,0.0,0.0,,0.0,0.0,,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,0.0,1.0,1.0,1.0,1.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4634597-A1_fr_q_fr,fr,fr,original,EP-4634597-A1,2,1,1,0.1,0.17723928678404774,10.0,10.0,0.1,1.0,1.1567796494470395,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4634597-A1_en_q_es,es,en,synthetic,EP-4634597-A1,2,0,2,0.0,0.0,21.0,21.0,0.047619047619047616,0.8,1.7609640474436812,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.5,0.5,,0.5,0.5,,0.0,0.0,0.0,0.0,1.0,1.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4634381-A1_en_q_zh,zh,en,synthetic,EP-4634381-A1,2,0,2,0.0,0.0,76.0,76.0,0.013157894736842105,1.0,1.1567796494470395,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.5,0.5,,0.0,0.0,0.0,0.0,0.0,1.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4633589-A1_en_q_zh,zh,en,synthetic,EP-4633589-A1,2,0,2,0.0,0.0,inf,inf,0.0,1.0,0.8812908992306927,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4627024-A1_de_q_zh,zh,de,synthetic,EP-4627024-A1,2,0,2,0.0,0.0,inf,inf,0.0,0.8,1.8464393446710154,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4634926-A1_en_q_zh,zh,en,synthetic,EP-4634926-A1,2,0,2,0.0,0.0,433.0,433.0,0.0023094688221709007,1.0,-0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4633863-A2_en_q_zh,zh,en,synthetic,EP-4633863-A2,3,0,3,0.0,0.0,167.0,167.0,0.005988023952095809,1.0,1.3709505944546687,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4633797-A1_en_q_zh,zh,en,synthetic,EP-4633797-A1,2,0,2,0.0,0.0,143.0,143.0,0.006993006993006993,0.7,1.8464393446710154,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4633777-A1_en_q_zh,zh,en,synthetic,EP-4633777-A1,2,0,2,0.2,0.23719771276929622,5.0,5.0,0.2,1.0,1.5709505944546687,0.0,0.0,,0.5,0.5,,0.5,0.5,,0.5,0.5,,1.0,1.0,,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4633621-A1_en_q_zh,zh,en,synthetic,EP-4633621-A1,2,0,2,0.0,0.0,23.0,23.0,0.043478260869565216,1.0,1.5219280948873621,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.5,0.5,,0.5,0.5,,0.0,0.0,0.0,0.0,1.0,1.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4634723-A1_en_q_zh,zh,en,synthetic,EP-4634723-A1,2,0,2,0.0,0.0,88.0,88.0,0.011363636363636364,0.9,1.7609640474436812,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.5,0.5,,0.0,0.0,0.0,0.0,0.0,1.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4633581-A1_en_q_zh,zh,en,synthetic,EP-4633581-A1,2,0,2,0.0,0.0,inf,inf,0.0,1.0,1.6854752972273344,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4634416-A1_en_q_zh,zh,en,synthetic,EP-4634416-A1,2,0,2,0.0,0.0,31.0,31.0,0.03225806451612903,0.8,2.1219280948873624,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.5,0.5,,0.5,0.5,,0.0,0.0,0.0,0.0,1.0,1.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4634305-A1_en_q_zh,zh,en,synthetic,EP-4634305-A1,2,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.4854752972273344,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4633531-A1_en_q_zh,zh,en,synthetic,EP-4633531-A1,2,0,2,1.0,0.9197207891481876,1.0,1.0,1.0,0.8,2.2464393446710154,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4634333-A1_en_q_zh,zh,en,synthetic,EP-4634333-A1,2,0,2,0.0,0.0,inf,inf,0.0,0.8,1.1567796494470395,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4634212-A1_en_q_zh,zh,en,synthetic,EP-4634212-A1,2,0,2,1.0,0.9197207891481876,1.0,1.0,1.0,1.0,1.295461844238322,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4629959-A1_de_q_zh,zh,de,synthetic,EP-4629959-A1,2,0,2,0.0,0.0,inf,inf,0.0,0.8,1.3709505944546687,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4627881-A1_de_q_zh,zh,de,synthetic,EP-4627881-A1,2,0,2,0.0,0.0,27.0,27.0,0.037037037037037035,0.9,1.8464393446710154,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.5,0.5,,0.5,0.5,,0.0,0.0,0.0,0.0,1.0,1.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4633576-A1_en_q_zh,zh,en,synthetic,EP-4633576-A1,2,0,2,0.0,0.0,inf,inf,0.0,0.8,1.7609640474436812,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4633742-A2_en_q_zh,zh,en,synthetic,EP-4633742-A2,2,0,2,0.0,0.0,60.0,60.0,0.016666666666666666,0.9,1.5709505944546687,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.5,0.5,,0.0,0.0,0.0,0.0,0.0,1.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4633791-A1_en_q_zh,zh,en,synthetic,EP-4633791-A1,2,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.295461844238322,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4630574-A1_fr_q_fr,fr,fr,original,EP-4630574-A1,3,1,2,0.0,0.0,308.0,358.0,0.002793296089385475,0.4,1.7709505944546686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,SapBERT,EP-4634111-A1_fr_q_fr,fr,fr,original,EP-4634111-A1,3,1,2,0.0,0.0,39.0,148.0,0.006756756756756757,0.6,1.721928094887362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
